language,split,text,label
ary,test,dak chi likanchouf kanbato sahranin n ate na an social media jarebt Ga solution owalo,neutral
ary,test,Ewa tu vois donc ma khassenach nediweha f nass ach tay oulou,neutral
ary,test,iharo sahara dik sa a mn l Espagne akbar massira f aaalam lhad sa a,neutral
ary,test,hanane hya li tetahel la ab,positive
ary,test,Allh ye eti l mkoum el adab fere anin berasekoum jayebin ballon d or allah yeleguiha likoum,negative
ary,test,Thank u so much my sweet sister Rabi ykhalik lili Kanmout lik,positive
ary,test,lfa sa welah o hiya t awd o t ol fiha hhhh,negative
ary,test,hbiba dialna tahna kanmoto lik w alah y tik la ed niytek el bida whna m ak f sarae w darae,positive
ary,test,inta fakhre lia allah dimk fo rasna likibri blado igol amine,positive
ary,test,Ach had lqlawi ach bghaw issn o,negative
ary,test,khassna ghir nkhtaro wa t ion bnha bhal daba omaykon tahad khedam la hamla trend onbedli ip dyalpc aw tele ndiro chidawla khra,neutral
ary,test,ANA b a fiya l al it hiya mahazahch w lkwanb dyalna ghadin ytstaw liha,negative
ary,test,o bzaaaaaaaaaaaaaaaaaf hadi mafraskch,positive
ary,test,ahratni akhtii makhalat had had chi ghir atyaha bloc osda ha kiwssalni,negative
ary,test,Wach a el la lamtayfa Ba Hajjoub Bravo,negative
ary,test,chamkar kibghiha wki adarha machi fhal jad mok nti mal iti li y brk wla ydiha fiiik liha b a fmok lhal,negative
ary,test,hhhhhhhhhhhh noktat almawssim hna khtafna likom kolchi mafkhbarakch msakan alah ya fo likom kayb aw fiya,positive
ary,test,walahma ykono bhali lyom maftart matghedit tssawri lmojarad anani hassa b ibtissam machi hiya hadik ohoma kizido liha,negative
ary,test,Allahoma anta chafi la chifaa illa anta,positive
ary,test,ALLAH YKHALLIK LI AWLADAK WE YOUR FAMILY,positive
ary,test,Wa nta b da bronzage lal Machi f ali kharej Ghir b pikala,negative
ary,test,wach jaya be da wla ghi chafawi,neutral
ary,test,li ando snapchat raha dakhla b miss pingouin,neutral
ary,test,mrc basoma ya ro iiiiiiiiii kanmot lak ana ratb ay dim alb bibti ya a la basoma chftha ini,positive
ary,test,walakin ta photo had sba Papapapapa,positive
ary,test,lae a bibti na mazalin kawbil btissam et salom chofi nzatkom la tkon harbat min zariba siri tiha teben wla rbii raha ji ana h,negative
ary,test,ai nti ba a aya wach hada compt jdid,neutral
ary,test,kina sortha tatkon sortha ada oli anzatkom wla ch al alaba fima tchofi ibtissam tla o chon pmachi dyalkom,negative
ary,test,Jiti zwina bzzif yarbi tsmeh lia,positive
ary,test,ana kanftx la wahd l ayla bnfs had lism ilakonti ntina li kanftx liha kantmna drod lia basra waqt momkin mohamed elbardouny,neutral
ary,test,yalah kolchi ydkhl twiteer hjmooow BAMA PlatinumEdition IbtissamTiskat,neutral
ary,test,tihom lahlib rah daghya douz ans iwaliw nssoura,negative
ary,test,possible hada mochkil endkom antoma driat ama hna s iiiib tla A haja li tmchi la bleha tjib lfloss o dik dak l effort kamel hhhhh,negative
ary,test,ana ghadi n olik haja wehda hasbiya lah wani ma lwakil fiki wlah matestahli tkoni meghribiya wakha kon kan elbek hjer tfo,negative
ary,test,walah andek ha mradt o t assebt o d afit o bkiit o ini tnafkhou bbkaaa fhad tag IbtissamTiskat,negative
ary,test,Notre prof de compta a attraper froid mdr pp Wla kayhder mn mnakhru D,negative
ary,test,Had le prob kayn fl alam kaml machi gha lmghrib,neutral
ary,test,llahu lem Mnsaab ghir ykono ba i kayhedro be da wlehla Fin ytab o b diathom,neutral
ary,test,Nta li bditi lekhsam,negative
ary,test,allah irdi lik akhti nit hna mgharba zwinin omakanbghiw ndiw dnoub had thank u,positive
ary,test,ghir kay d ko m ak bla mat assbich hadik hya ld ka tah lblad,positive
ary,test,hadak member ship bo do ada ila biti ttl i niveau dyalk f fancafe it daba sahl anaki dkhli l fancafe ghir howa tatkoni niveau,positive
ary,test,awediiii za maa ana ba eda cheba y ra da k elih fi had lile chawhe rasso ou yat ngar man jiha li jiha,negative
ary,test,Kantsna lkmala dyal nhar avec impatience,positive
ary,test,Wash tama kaynine taxiyate bidine ghir hadou khasshom trik f sma bohadhom,negative
ary,test,bientot ils vont te dire rah mzyane ki dawi chi haja,positive
ary,test,kont f check list ta wsslt l dak maissour hhh w ana n lb,neutral
ary,test,tbarkalah lik kon i charakti f starac sawtak ssan mn sawt lmadlola anan o gzala,negative
ary,test,Ila kharjo Selfie bach kola y awal la rouho Boulevard Ghandi,neutral
ary,test,ichraq habibt lmgharba khtak machalah liha bousiha lina ou hna ghadi nkono m aha wa hadchi machi ghrib la twanssa,positive
ary,test,t almo thtarmo ibad lah lima arbolikom lamn b id ola mn sghir o nti ltiha bfomk nass likibghiwha bsh,negative
ary,test,non saad fanan chab rah ando album,positive
ary,test,oui hanan maskina walah hta ma rfat madir wa ila mamsalyach hit kant fzan a ghir katgol rah rah nari ana man sbah wana nabk,negative
ary,test,Hhhh a sktiii ya dik lhbila rah twhchthaa sktina Hal aar mathrmihaach Twhchtha khlihom ychufo zen,positive
ary,test,Hello,neutral
ary,test,la ollahma liik m a kolchi oghir kandhek,positive
ary,test,hhhhhhhhhhhhhhh nn ana brit ngol tamo hit m ah l enza hut kitchabho,negative
ary,test,IhabAmir Ihab t es le plus petit mais le plus beau wle plus Fort O La ab Lik promess Nta seul li testahlo Fanan Chamel Ghnili Ndirmabghit,positive
ary,test,walo rani ghir ghlat astasmih,neutral
ary,test,li bghitih bghainah ouli krahtih krahnah ou mli kifma bghiti lmouhim tkoun fih souka aham chia andi,positive
ary,test,momo plllliz salami ila itisam pliz matansach pllllllllllik kanahmak liha bzzaf pliz halima tiskatiya a laayoune,positive
ary,test,CHI W DIN DSRNAHOM FINA ALO LI FINA W LI MA FINACH,negative
ary,test,rah ad mosaba a chehal hada,neutral
ary,test,ghir mssakin dawi l o ol da ifa likaymatlo lblad bgandora o charbil o galek lwatania hhh,negative
ary,test,obrkine tswoto golt lik htiha m a oum kltoum radi tswoto liha ache jab douniya lhedra ohena ri kchaweche,negative
ary,test,adi insan yghlet ta ana kan kis abni l oughnia meghribia ta w E had lghalat mhm ta ia lsaad w layr em sa b l oughnia,positive
ary,test,kon bghit ndiro sa a sob i marid adit ndir ghir comment,negative
ary,test,ihabamir ihab wa hanane mabrouk idkom bach ma tmanito c ouma de casa tanmt likom,positive
ary,test,A ssane inssane houa li tkhellih y ayen jours w yakhdha b koul rou riyadiya Lah yktter mn mtalek si Amine,positive
ary,test,w lghda w bezzaf w aji chi kalimat baynin adi ytgalo si kant chi kalma s iba thder missri,neutral
ary,test,momo hadi hadiya lik nta li sahamti ffadihat hanan li katbghik yarit tfaraj fih mzyan ou bitama oun,negative
ary,test,Mazal yite ma ngoul daba y chem,negative
ary,test,iwa allah ya babak tji that rajlik and syadak lama nwariwk ljawab dyal had sou al ah ok rahna ntsanawk a boubi,negative
ary,test,chno banlikom linata id dida l haja ma a hanane lekhader bl rbya akid,positive
ary,test,kenzakenouzaonalhurra tahiyaa kbiiira lkenza o atmanalha tawfi f li aeha lyouum lt lt,positive
ary,test,o f akhiir kat tarfou bli kenza alt hhh,neutral
ary,test,lghzaaal dyalnaa kan rair machalah,positive
ary,test,wakha ne ya manowssef a o mane dar nwfih nari chakhssito takhtaf obssor tet ala bih,positive
ary,test,akid raj a abnt bladiii kanmout lik kantfrj fstar acadimy la blk,positive
ary,test,Mabrek l A d ou Lmousamaha l ay wahd bga kima refnah f Lawel,positive
ary,test,benzema matjich maah chi haja khra mn ghir kora hhhhhhh,neutral
ary,test,chai pas had Howa li kaydicidi fine,neutral
ary,test,Wiiiiili darouri coca me a thon et ror Cest la base hhhh,positive
ary,test,khti rah mchaw hajmo la morad benis wlad l ram ma erft ach baghin andha finma ybghi y awnha chi ad kihajmo lih,negative
ary,test,O Ykhaliik Liina Yaa Ahlaa Fanana O Li Mecharfanaaa Kanhmaaaa liik Anaaa lt lt,positive
ary,test,Hahhahahhahahahah ana aktariya kankteb b fran ais katjini sahla ela arabe w bayash eraftini yana hahhaha,positive
ary,test,LLAh yoherjo ala kheer o sfi hh,positive
ary,test,Nsiti nhar slkhti lhench bzit leoud Ya latif ya latif baqi eaqel eeliha Wa rani tebt l llah Wa sir dir lik wahd khfifa w nees trtah,negative
ary,test,ouii arfa hta ana la dakchi kanhder hiya ghatmchi m ahoum bnytha hit makhejatch ou chafet chenou wa e,neutral
ary,test,ba a rofin lina dakiyin wili tay to hada nsito hugo boss chrika sahla siro face dyalou chofo wach bayna lihh,negative
ary,test,ana jbuni Nadart dialhom Bjoj Photo Kathdar,positive
ary,test,Ta iya l ay rappeur kay ref dek la sensation dyal kat clashi w dyal kat clasha fhemtini Ou za ma wa d sensation zwina w kat der t m a dek l adr naline T der t poucik anaka tkteb chi l ibat m owdine fhemti,positive
ary,test,Chi haja tjih ghi howa fhad denia kamla,neutral
ary,test,Malk azabi a lak mwassak haka tfoo ayaftini fik ghi ra had commentaire wblokini chamt nblokik yakh la a liya tzab taboun mkom ljahl li aysskom f dik lblad khraj azabi tchof Nass ki tayfakar rak mdfoun vraiment makaynch tays abni niveaux dyalak haka pffff,negative
ary,test,Nta gltilia makateerfch f lhmoda,negative
ary,test,wa htahiya bghat tfrah brasha ana ygololiya diri clip m saad n labe dnya onf asse bnadme hhh,positive
ary,test,oui afdal so al sawloha achno lboldan lizart wachno homa loghat likat n bach tsdo fol had swa da li igoli maslaha ma maslaha,neutral
ary,test,socialmedianight hananeelkhader hanan maghrib kolo m a nti wa raphael khaluk m a raphael o hwa kaybghi mslahtk o tamdi la nfsdk chwiya,positive
ary,test,hadi mosaba a alamiya terach at fiha ibtissam et ghana et ahmed gamal kola am kadar f blad khdatha ghir ahlam o haifa,neutral
ary,test,hadi hiya khasak tafahmi ach ya sad,neutral
ary,test,Ga man st walakin ngolo good morning,positive
ary,test,Mbrouk faynalll najmat lghadd Hanan El khader bnt rif nadorya wa taftakhir khali rassk dima ali,positive
ary,test,Bdit nhar f mokata ya salam h bach blka lkayd en plus j ai eu droit l wahd tahkik ya salam bhal li ghada nhrab,negative
ary,test,ms dik lmra badlo dina f akhir l da ya khoufi,negative
ary,test,Wach nwaliw bhal houm,negative
ary,test,khasso itwade chwiya o ader kifach kidoz tasswir o tournage mohim hadra haka,neutral
ary,test,wa akhiran chi wahed hdar la gongmyung thanks,positive
ary,test,maghadich ijiw nsama ti ihab alik m a fi academy,neutral
ary,test,hata hiya babaha mojrim tabyid amwal okhtha atlat mamaha khas yatzawgo ila bghaw mosalsal yanjah yak ich ASWAD,negative
ary,test,ach katdir nta nit,negative
ary,test,sah la maghribi machi bhal manar,positive
ary,test,salam said ana karima mina mghrib moajaba bioghnitak hay class,positive
ary,test,Hhhhhhhhhhhhh mktouba fih manxoufoux Hh Basel critical Ghir hit kay ejboni bhalek hadok trikowat o jebni hadak lon,positive
ary,test,bsah howa o ch al min nass rap li wa rin o klamhom f samim,positive
ary,test,khti ana swt l duo sora o bzaaf li swto lihom,neutral
ary,test,kheti min a hom isawato li bghaw ta ihabiyn mati arfoch it amlo kama todino todan,negative
ary,test,Wakha Ghir bla ssa,positive
ary,test,plz bghite nhdre avc bety afak swla la chonson avc asmae mnware wb ay la twsal m aha raha aktr wheda d mtak,positive
ary,test,wach momkin numr daylk ol ghir nat rf alik ila kan momkin,neutral
ary,test,HananeElKhader lbrh kan khso howa awl wahd y nkha oykol liha la bra onase likbghiwha walikb howa mcha okhalha hya ljat slmt lih om jboch,neutral
ary,test,mercciiiii bassmaaaaa frahti l maba ichyat kamliiiiin ikhlik lili o khlas,positive
ary,test,ana machthach bekrii tliha kayna whd bnt katwassel m a ibtissam ba i majawbetniich,neutral
ary,test,oui andak l a bghaw ichdo l abl f nos na ya m ana ya tla,neutral
ary,test,dkhol categories we khtar singer ghadi ytel olek chkoun lewel we chkoun tani,neutral
ary,test,kolchi ghadi iban apr s mosalsal mab a walo w N rafo,neutral
ary,test,ila hanan o anis o haidi,neutral
ary,test,neti machimaghribiya ach jabek hena tfou ela bachar,negative
ary,test,les parasites,negative
ary,test,TeamBTS SOOMPIAWARD imta gadi ttawar taknologya o nwaliw nmchiw finma bgina ilagamadna ynina hh magatbkache chihaga smitha maghrib hhh,positive
ary,test,mndonchhh mawjat aghani maghibiya gheer sabalf raeyi lintichar weli iya howa anaha mn mawjat aghani maghribiya,neutral
ary,test,ramadan karim lina ou lik bi sa a ou salama,positive
ary,test,hbiba rak nawarti danya kolha nsabah lik ou nmasi lik mwaaaaaaaaaaaaaaah,positive
ary,test,La a chiri zlgti f hadi,negative
ary,test,o ana nmott fikkk w har lma horr aktarrr hhhhhhhhh,positive
ary,test,hhahahaa la seul normale,positive
ary,test,IbtissamTiskat chofo bety chhal kan kiwssal andha adad retweet twahecht had layam,positive
ary,test,heta ihab ghir waslatou lekhbar lab liha alba khaybaa,negative
ary,test,ya omri inti inshaLAH chi nhar tji lmaghreb o dou iha,positive
ary,test,ana mn bladk chno zea ma yrna taymchi lghayrna khalitini o msifta hom l wld sa odiya rah ma na so ir ando lpitrol,negative
ary,test,dak nhar kantfrj ana w chi bnat obdat katdwi galtlihom hadi raha mghribia tsadmo twdrat wast mn lobnaniyin omsrawa,neutral
ary,test,Sat hadi lyoum inchaellah nkhedmo liha,positive
ary,test,ta ana bghit nadkhol m akom lgroup chfi mon profil,positive
ary,test,plz mal sohabiyin Afnan kat ol bli khawa ach w a,neutral
ary,test,IbtissamTiskat finaw had amn tiskati ireje hadok li mgablin m a sahafiyaa ada chnahiyaa obaghin iweriwha khedmatha,negative
ary,test,justement fakertini L awli dialek Wach nbi o,neutral
ary,test,mercii hossam et j sper tabe a dima tade amha hanan katewar bzff bichadaht astida dialha ya rabi yewfae ha ou yewafe ak,positive
ary,test,bla matebdaw termiw fe la batel,negative
ary,test,kolchi mzn be da yak nta bikhir,positive
ary,test,Wahed nass wsslo tal amar etto jouj tssawer Chi whdin mchaw l sidi rahal fer olna kerna,negative
ary,test,kantstaw lik ya ro lmabaqich,positive
ary,test,Zgaw la hakim ra mal ach kala f missr,neutral
ary,test,IbtissamTiskat pllllllllllz limabghach issawet mayb ach ifechel nass lokhrin hna bghina nssawto bachreje o chwiyat hamass ran essna,neutral
ary,test,hhhhhhhhhh saraha la ala a awili choha mskina hachmat asmaa omakatstahalch irabhoha hiya l ayana fihom,negative
ary,test,woow wache saad o hatim o ahmed radin i hajo ya rabi yt abale lihom hade omra,positive
ary,test,Wa sir a sa bi ra tmzzkna l metal yamat lmp,neutral
ary,test,nthada jazaeriyin nafsshom ijiw andna omaynbahroch b jamal lmaghreb ohta nass hna kan adro diif nass karam,positive
ary,test,ch al tak mn sbat,neutral
ary,test,yaaw suhila meskina kharjat w rahi makyousa hata wahad ma ando liha khebar w ntouma thalbo fel ghachi hram likom,negative
ary,test,wach ila riti oul ila kliti,neutral
ary,test,f had sa a ila sslty tma katkoun ghir nta w l ssass,neutral
ary,test,nabghiwhom ykouno m a ba d mani yraj ou akhir simana maytfar ouch ou hna kadalik hta haja matfara na ok hbiba dyali,positive
ary,test,mabaghyinhach that rajliha andna fbladna li katrahab ghir bli kayhtaramha fa at,negative
ary,test,IbtissamTiskat whda hajma lina ftag ohna kena machghoulin b tasswit ogtlk ghantart ou chkon ghaytart hna ola hiya hhhhhh,negative
ary,test,Khodi ra tek llaykhelik dima da ka,positive
ary,test,hanan tomatel nafssah ihab howa likaymtl lmghrib,neutral
ary,test,plz olilhom ysawto la bety plz nzchriha bety w ghada wa ed w kenza fayta bety w al mosaba a ba i liha min wtsali plz sa dona,neutral
ary,test,meci mourad nta fnan ha i i taybghi lkher lwlad blado hna mftakhrin bik,positive
ary,test,Hhhh kayennnn llah ydekro belkhir Macheftich mnin tla men l entra dial bouregrag w kherjat flouka dar pause f sma ta dazet ad kemel,neutral
ary,test,hhhhhhh ana wla kayban li khedr,neutral
ary,test,ana ngolha it fi lan taykhrojo wahed lfans ghir f had lwe t w tayheddo binsi ab,negative
ary,test,la ghir kayban lik amira andi chi kbir mitl khti o ktar,positive
ary,test,Supprime mazal makayne walou Rah ghir lklabs bdaw tinab ou Taba a dial Ouazani liti alab aliha awtani,negative
ary,test,hhh wa ayeh li beghat seda imchei idir f darhom,negative
ary,test,ok mezyan hit khdit dyaba les email dyal khoti nsawat bihom,neutral
ary,test,fati alah yrham lik lwalidin siri choufi mafia maghribiya ach dayrin la hanan warah mradna siro admou lihom chikaya afakom,negative
ary,test,Chkoun li ndha lconcert dyal avicii M,neutral
ary,test,Daba nechoufou lefou oula leta et,neutral
ary,test,Men l erya l hay linbiat manwsel l dar hta ybred hahah,neutral
ary,test,fomak mzyan bal ssal a hadik zarga yakma thssabi rassak chi haja yawdi tar ha wajhi ila wsalti,negative
ary,test,lklb d baat lklbaa d a mehdi o kddb lih ohit howa ndo ma aref ghaykhrej lih wsslha l hespres chdoh dolm ls fih kolch chmata,negative
ary,test,inchaalah nta li radi trbeh salah,positive
ary,test,Hdxhi endna flmghrib ghi f drb wahd a wld lqhba,negative
ary,test,Nhar ghadroni dfant niyaa kankul yit imta iduzu liyam lwa t katfr li m anduch li chra o ba ktfar o katfr ta li kal baa Kirba gha li nsa a lo fi tabi a o da ama naya khasrin fi ka lawda,negative
ary,test,walo ghir timeline makyn fih ad,positive
ary,test,sawt ghzaaal o ana daba kantssanat l mawdouu,positive
ary,test,oui sur yalah daba d ilt nismi li a ta DONYA kautil o liya impossible,neutral
ary,test,braaaaaaaaaaavo nasssom na m ak o li ma jbo al ykhroj o isad lbab morah,positive
ary,test,mamhtajach da mk hna adin biha by hbiba,negative
ary,test,mtchrfin mrhba bik f ay w t lmghreb bladek,positive
ary,test,Saf njib lik wahd rbita HHHHH,positive
ary,test,chaftek da la belasa machi diyalek raditek lbalstek rana wahlinlkom tab ina ki kalab,negative
ary,test,aghani khalijiya tatji m a sotak basooomti hawli trakzi la maghrebi wkhaliji,positive
ary,test,hanan Hayati Lh Iwaf ak Lah Ikon M ak Kanbghiiiiik Nti W ihab wSaho Plz ghanili barifia Kanbghiiiik HananeElKhader socialmedianight,positive
ary,test,maachi mardt ghiir kan irhaa jours hadi o mchat dir fohossat,negative
ary,test,Fassism Chi wahed sakn ffes wlla kber f fes taydir m ak sswab lkhawi,negative
ary,test,BAMA PlatinumEdition IbtissamTiskat Wahed lbghl starac Knt atah ti ar mais hadi mrat taygol btissam tl at bzf nomin IbtissamTiskat,negative
ary,test,w mnin y et ou lik la ligne v,neutral
ary,test,rah raft a hbiba walakin ach dir rah,neutral
ary,test,ghatesskt w ghat rf rassk ach katgoul galak nkart lmkhayr jamila w magalt walou w nta kathz,negative
ary,test,o inti bkhir ya aytai i miss you sist,positive
ary,test,khti walah ma sadha bilah l adim w dima kigoliha ana bghitk nti di la ab,neutral
ary,test,socialmedia ihab hibib lmgharba nta w hanane mchrfina thlaw fb dkom o f rafa wld maroc w ghniw marocain kanbrikom,positive
ary,test,nadt mtaifa f l match pr c dant l akam bda ghir i lle f l mrat db l am jay ad ai awdo mn lwl m a nouveau pr sident,negative
ary,test,Salam achaf Ana jdida m akom ila kan momkin bagha nt alam bazafffff ajbouni lwasafat nta ak lah ijazik balkhir,positive
ary,test,la Hya tadrate Hit Howa Fham ala tha b ihab ghalat Hyaa bayna tmut la abass O Plz Khliwha hakka b do ihab howa li mdrour,positive
ary,test,ird m awd wl morphine m awd Ghir ymezkona bla tmzkik,negative
ary,test,Daba gha na ni bali nta baghi tmarki o mdakhal nanah o saadaoui,neutral
ary,test,twitter mnewer wana tngool lach marhba marhba soultana dialna alf marhba,positive
ary,test,hada dalili nek makbouta khasek chi maghribi yankahek machi chade behal najim,negative
ary,test,Wahed f la clinique kan kayestena mrato Kanet katwled,positive
ary,test,hhhh startimes to boite a merveilles w f lmtihan bnadm l a antigone hhh,positive
ary,test,Heta ana nebghi souhaila aktar men hanan o soukaina,positive
ary,test,ouiii t bbli ay aja man lbaani mais wld bladek nn wakha tkon haja sghira,negative
ary,test,ana jadid ftwitter chkon li b a iwli sadi dyali,neutral
ary,test,Yma Lhbiba nhabek ana li ando mimtou uthala feha ollha ukhlina lih oyatawl f marha il mtwafya llah urahmha oyj lha mn ahal Jana yaebi,positive
ary,test,daaaamn jbanou ssen men diali o,positive
ary,test,hhhh tel a f chkel hadi,positive
ary,test,next stage dialhom huwa Gheda ghadi ibghiw i awsso la real,negative
ary,test,homa lbareh ato selfie li nazal la wdit sana jdida o flakher dwzo lvideo seer dyal saad taytmna sana sa ida,neutral
ary,test,ila konti mzyana hata hna nkono mlah mahhh lik,positive
ary,test,nechriha m aya wahed khayna bazav bach sawat o gal liya ghadi n aydo ila madertich liya follow,neutral
ary,test,li kissawat et khasso des emails yeji endi priv et li makisawatch ysawat bel maykhroj le clip rakom naaa sssin Ibtissamtiskat,neutral
ary,test,chno bghitiha t ol kadahkoni akid hit hiya zazairiya machi mghribiya,neutral
ary,test,BTSBBMAs aah siri ana mazal hna ma aryach sba nkmel had tseb i la khir,positive
ary,test,tarhtha lihom dik mara f groupe oktar mn whd raheb b fikra wakha gher mablagh sghir,positive
ary,test,aak a saad jib m ak walah rah fannan,positive
ary,test,Marrakech khawya Koulchi mcha l ifrane,neutral
ary,test,hhhhhhh wayhhh ana koblatiya onta malk kaydahkoni likaykatbo jarida bach yalah i ayrona makantsartoch lihom,negative
ary,test,Aykoun hsn hit ila makanch ndk premium d t l phone maymklkch tkhtari laghani libghiti Mais ila maymklkch tst ml pc rakh drna playlists st mlihoum bach tstrimi friends,positive
ary,test,Bnadem taygol l teboun enfoud,negative
ary,test,lach katktbo ihab amir dam nta li bditi katbo ighnia fa at,negative
ary,test,ana walit ghir tanfou ou sakat m a had makhakil li dayrinhom dariyat ta ta,negative
ary,test,L ab rbbhom tayjiw ll hwa w taytl o lmzzika dial sou l ad,negative
ary,test,ghir ntoma atriiikt chmakriiia chkoon daha fjadkoom hiya arfakom cha la fikom l afya mn jihtha,negative
ary,test,nari wdtha wllaw tab ini shab zero hna hhhh,negative
ary,test,Dawlat lkdoob wniif wtakhalof fkol chay Balad la huwiya wa sari a,negative
ary,test,ya bissara Bawlo Kayn kayn l ess,positive
ary,test,men zaman we howa hakdaaa choufo ghir lahass lcapa dyalkome,negative
ary,test,Iwa ghaytbetlom beli rah wa er we yebdaw ysef o hhhhhh we Homa yjiw Dik les sc nes wa chba na ghir da k,positive
ary,test,hadi application dyal photoshop kadir makillage wt ad hydouha blamatkhliw bnadm yh,neutral
ary,test,positiveHOTO,positive
ary,test,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh halit tweeter la had noktaa kandhak mn alb,positive
ary,test,Chadani Lkhel a mn hadak Li a ghir wejdo rasskom lel arb had Lila w gheda bsbab ach ghayt al fih,negative
ary,test,Nari moroccan deezer s playlist are a whole mood Trt fach chft dik n ml blmousi a MTVHottest BTS Ah w dirou b alla machftouch blli kansm lpodcast d jou a,positive
ary,test,rah jin li haz lih ndadro f lawl o tsawr o la selfie nad howa jawbo f commentaire o men ba d la had selfie BTS ON TOP BTSBBMAs,neutral
ary,test,Assaf Assaaaaaf bghite N ollek Bli Fans Lmalika Kaymoot likk Whna Dima M ak W Ntmnaw Nchufok Flmghreb Andna,positive
ary,test,wach machaftoooch dakchi li galna likom lbara rah ha kaytfalaw hadok na makansawtoch andhom dokhli andi w tal ay lach,neutral
ary,test,hhhh lmosami a ana wlah ma fnayti haja mli fhamti o ana brasi mafhamt olah hhhh,positive
ary,test,ra vote khas ikon mabin raphael et hanane des amis ola maydwiwch ga binathom ra kolchi arf bli homa ds amis,neutral
ary,test,koulch yfout yab a lafout ah ya dounia ah yazamen koulch rah m azaman ah yakalbi bchhal ykadek ahhhhhhh,negative
ary,test,merci w lik ta nta wnb aw dima mjmu in,positive
ary,test,t ablii ha it ana khet douniaaa blama nkemelhaa o dounia laysahel liha,positive
ary,test,Ibtissamtiskat asmaa habibat lmgharba kolchi ketsena loghniya maghribiya li wa eti biha ibtissam lt,positive
ary,test,mn kalimathom o alhanhom o had oghniya maztya i lanat o ihhar o daba charika dayra tani ichhar f mess,neutral
ary,test,Diri code postal dyal mdintek EXO M,neutral
ary,test,walah hit ba a kan ez douniaa goliha twa ef ana kont oltha liha chhal hadii,neutral
ary,test,Safi makayen la veggie la walou,neutral
ary,test,hna m ak hanona bghinak tghani lina wla diri m ana social media f al rapha plllllllz,positive
ary,test,wlakin momkin abas yghanii lma atee li fihom R,neutral
ary,test,ra ihab li khaso idir had lhadchi howa li khrj ama hia ba a makhrjat machaft walo howa li chaf rasso liha,neutral
ary,test,Twitter is the future franchement facebook flmaghrib katrou fihe ghz l adaya o lwachacha hhh aucun echange constructif ViveLeTwitter maroc,negative
ary,test,khassna nfakro fi li jay bach tab a ibtissam fi sadara ou manatgharoch hada howa mohim,positive
ary,test,hhhh la hacha inchalah tla ay b ibtissam wa khodi lik chi photo f si ta nti lmcha hhh,positive
ary,test,StaracArabia IhabAmir bla matk a rja ihab du er semaine wla bghity t eb eb brahtek ms jma vc tt wdhek wsurtt jtahed SocialMediaNight,positive
ary,test,machehour hadak hna f maroc ma arat lach m a tama hta hssabni tama dyalo,negative
ary,test,Lah lah hadchi ala mikka,neutral
ary,test,ra khet dounia daret ktaar mn dak chiii kolchii ritou b rassi,neutral
ary,test,Bruno sn mn gundogan,positive
ary,test,Cc zin dyalna tbogisa dyalna cest nadia de allmand thalay lina f rasak ohna m ak tal final et passe chante tachlhit hananeelkhader,positive
ary,test,awili machii hiya hadi raha wahda khraa,neutral
ary,test,D inshalah a h min sam o l awal passage dial JAY LKHIR la,positive
ary,test,hna arfin mzian bli homa kaytlbo mnhom ach idiro f ay haja tarya o ga ila makantch had lhdra d mih walakin bla sort hanane,neutral
ary,test,Wesh bnadm tay essi f toilette Hadak wjeh wla gfak,negative
ary,test,ya klhti b al na kandalo nahdro m ahom kilna f hawa sawa,positive
ary,test,ta howa ra chkernah o glna lih mbrouk top,positive
ary,test,akid ncha Allah bal mykhrjo men l academy n dro nwsloha l million,neutral
ary,test,sahlaa mahla ou hta ntii ymken lik takhdiha for free The problem here Kifash ghadi diri deposit fiha D,positive
ary,test,ANA KA FANS IHAB SARAHA MA JBNICH DAKCHI LI DARO F LMATAR LACH HJMO LIH BDIK TARI A HOMA LI JABO SBAN L IHAB,negative
ary,test,Moi YouSsi Man Nador MabRok Liiik Hanona Et souKa CharafTo LmaghRib OBatawfik Lga Tolab Oghani Liya Nti O,positive
ary,test,MohammadSaad SoukainaChekaoui StaracArabia Rajl howa lklma wdb ktachft eno Mhamad Ma ndo Klma Wa d souka ydir m aha l eval okhwa biha,negative
ary,test,dkhlat soukaina bel mn marwan dwi f tel o kant noubt marwan mli dwat f tel dwat m a baha o gal liha hdra zwina,positive
ary,test,khti tfkri istiqbal d hanan f lmatar o ghat rfi m amn mchada daba rah ghir brahch hhh yhsn wan hanan mskina katbqa fiya,negative
ary,test,kon kant katbghiha ghatjma liha lfans wdir liha chi hsab rasmi wdir lhwayj l aham,neutral
ary,test,li samittt twasell mo rajall yjiii ykarebbb wech ysahblikkk sinaa fbladdd yalah yarabi ybanoo w,negative
ary,test,hada nhar l akbar zwina,positive
ary,test,Chkandir ana hna HHHHHHH,neutral
ary,test,bezaf lik lfan al ahba siri t almi alakhla oitrabay ada ji na chi m ana laynazal la mok gadab lah ama arib,negative
ary,test,pff rah tays ab lih hadik li jawbato hya ibtissam,neutral
ary,test,hanan hbiba dyali kanhma lik nti wihab okhask t rfi biano waraki jomhor kbir kaybrik thlay fihab oinchallah idoz lival mz salami laihab,positive
ary,test,hya baynli theb Basbaas O bzaf o chfto chnu hako f droj howa ygolha bl inii Aslan wldna howa li madrour O Hya theb abbas o yhebha,positive
